ImageNumber,ObjectNumber,Children_FilterObjects1_Count,Children_IdentifyPrimaryObjects2_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
41,42,1,1,67.28571428571429,77.5,0,42
41,43,1,1,9.75,80.25,0,43
41,44,1,1,78.0,83.0,0,44
41,45,0,0,28.324324324324323,85.83783783783784,0,45
41,46,1,1,90.77777777777777,86.5,0,46
41,47,0,0,64.625,86.6875,0,47
42,1,1,1,61.4,6.6,0,1
42,2,1,1,29.1875,11.375,0,2
42,3,1,1,42.125,11.0,0,3
42,4,1,1,53.421052631578945,11.105263157894736,0,4
42,5,1,1,14.608695652173912,17.91304347826087,0,5
42,6,1,1,64.4,19.6,0,6
42,7,1,1,26.74074074074074,20.814814814814813,0,7
42,8,0,0,75.15384615384616,22.0,0,8
42,9,0,0,91.25,23.95,0,9
42,10,1,1,43.25,24.05,0,10
42,11,1,1,5.733333333333333,28.333333333333332,0,11
42,12,0,0,57.8,28.0,0,12
42,13,0,0,22.0,31.0,0,13
42,14,1,1,67.6470588235294,30.470588235294116,0,14
42,15,1,1,87.6,36.4,0,15
42,16,1,1,91.6,37.4,0,16
42,17,1,1,50.45,37.25,0,17
42,18,0,0,41.333333333333336,38.888888888888886,0,18
42,19,1,1,68.11764705882354,40.588235294117645,0,19
42,20,1,1,14.0,41.5,0,20
42,21,1,1,59.8,41.86666666666667,0,21
42,22,1,1,42.88235294117647,50.411764705882355,0,22
42,23,1,1,66.5,53.77777777777778,0,23
42,24,1,1,18.0,57.0,0,24
42,25,1,1,37.5,57.5,0,25
42,26,1,1,49.35294117647059,58.529411764705884,0,26
42,27,1,1,5.294117647058823,63.11764705882353,0,27
42,28,1,1,71.5,63.285714285714285,0,28
42,29,1,1,63.65,64.9,0,29
42,30,1,1,24.88235294117647,65.58823529411765,0,30
42,31,1,1,35.714285714285715,70.5,0,31
42,32,1,1,91.71428571428571,71.5,0,32
42,33,1,1,5.0,80.5,0,33
42,34,1,1,76.96153846153847,79.6923076923077,0,34
42,35,1,1,92.5,83.5,0,35
42,36,1,1,57.0,85.33333333333333,0,36
42,37,1,1,66.75,86.625,0,37
42,38,1,1,27.0,87.91666666666667,0,38
42,39,1,1,46.904761904761905,91.71428571428571,0,39
42,40,1,1,39.5,93.5,0,40
43,1,1,1,88.0,5.636363636363637,0,1
43,2,1,1,76.1,6.95,0,2
43,3,1,1,13.68,8.16,0,3
43,4,1,1,40.0,8.5,0,4
43,5,0,0,51.35294117647059,11.470588235294118,0,5
43,6,1,1,28.473684210526315,12.631578947368421,0,6
43,7,1,1,83.46666666666667,14.866666666666667,0,7
43,8,1,1,7.705882352941177,17.705882352941178,0,8
43,9,1,1,44.888888888888886,17.72222222222222,0,9
43,10,1,1,59.5,19.77777777777778,0,10
43,11,1,1,16.11764705882353,21.41176470588235,0,11
43,12,1,1,90.5,23.0,0,12
43,13,1,1,32.7,24.9,0,13
43,14,1,1,11.285714285714286,26.5,0,14
43,15,0,0,80.47058823529412,31.764705882352942,0,15
43,16,1,1,22.09090909090909,32.09090909090909,0,16
43,17,1,1,53.0,33.0,0,17
43,18,1,1,35.142857142857146,35.476190476190474,0,18
43,19,0,0,8.88888888888889,36.388888888888886,0,19
43,20,0,0,82.52173913043478,35.869565217391305,0,20
43,21,0,0,45.93333333333333,41.6,0,21
43,22,0,0,26.0,43.0,0,22
43,23,1,1,72.75,44.15,0,23
43,24,0,0,62.0,45.5,0,24
43,25,1,1,38.09090909090909,47.09090909090909,0,25
43,26,1,1,85.58823529411765,48.88235294117647,0,26
43,27,1,1,13.5,50.285714285714285,0,27
43,28,1,1,47.285714285714285,52.5,0,28
43,29,1,1,80.73333333333333,54.666666666666664,0,29
43,30,1,1,70.88235294117646,55.588235294117645,0,30
43,31,1,1,17.77777777777778,57.5,0,31
43,32,1,1,32.90909090909091,62.18181818181818,0,32
43,33,1,1,54.529411764705884,63.61764705882353,0,33
43,34,1,1,77.8695652173913,63.56521739130435,0,34
43,35,1,1,15.11111111111111,69.4074074074074,0,35
43,36,0,0,5.3478260869565215,69.65217391304348,0,36
43,37,1,1,45.5,69.5,0,37
43,38,1,1,87.57142857142857,69.57142857142857,0,38
43,39,1,1,28.894736842105264,71.57894736842105,0,39
43,40,1,1,37.125,71.875,0,40
43,41,0,0,62.973684210526315,78.1842105263158,0,41
43,42,1,1,21.695652173913043,79.30434782608695,0,42
43,43,1,1,91.5,78.71428571428571,0,43
43,44,1,1,42.64705882352941,80.47058823529412,0,44
43,45,1,1,32.76923076923077,84.11538461538461,0,45
43,46,1,1,85.82608695652173,85.0,0,46
43,47,1,1,70.63157894736842,90.21052631578948,0,47
43,48,0,0,17.11764705882353,92.58823529411765,0,48
44,1,1,1,68.33333333333333,6.666666666666667,0,1
44,2,1,1,35.26923076923077,7.653846153846154,0,2
44,3,1,1,92.0,10.5,0,3
44,4,1,1,14.423076923076923,9.423076923076923,0,4
44,5,1,1,79.89473684210526,11.421052631578947,0,5
44,6,1,1,52.57142857142857,18.678571428571427,0,6
44,7,1,1,43.1,18.55,0,7
44,8,1,1,15.411764705882353,20.88235294117647,0,8
44,9,1,1,35.45,21.45,0,9
44,10,1,1,67.43333333333334,21.766666666666666,0,10
44,11,1,1,25.0,26.5,0,11
44,12,1,1,39.666666666666664,28.142857142857142,0,12
44,13,1,1,48.5,28.5,0,13
44,14,1,1,78.97368421052632,30.105263157894736,0,14
44,15,1,1,4.909090909090909,32.63636363636363,0,15
44,16,1,1,16.833333333333332,38.333333333333336,0,16
44,17,1,1,36.94444444444444,38.111111111111114,0,17
44,18,1,1,47.5,38.875,0,18
44,19,1,1,55.5,39.5,0,19
44,20,1,1,26.210526315789473,41.0,0,20
44,21,1,1,69.21739130434783,39.95652173913044,0,21
44,22,1,1,62.75,47.5625,0,22
44,23,1,1,20.05,47.9,0,23
44,24,1,1,52.5,49.0,0,24
44,25,0,0,9.642857142857142,51.214285714285715,0,25
44,26,0,0,72.0,51.0,0,26
44,27,0,0,39.813559322033896,49.69491525423729,0,27
44,28,1,1,65.25,58.45,0,28
44,29,1,1,49.5,59.0,0,29
44,30,1,1,77.95238095238095,62.80952380952381,0,30
44,31,1,1,39.5,66.0,0,31
44,32,1,1,54.94444444444444,66.88888888888889,0,32
44,33,1,1,66.0909090909091,69.0909090909091,0,33
44,34,0,0,47.111111111111114,71.33333333333333,0,34
44,35,0,0,5.5,72.0,0,35
44,36,0,0,81.72727272727273,72.95454545454545,0,36
44,37,0,0,10.5,73.16666666666667,0,37
44,38,1,1,56.3,79.75,0,38
44,39,0,0,16.5,83.5,0,39
44,40,0,0,71.85714285714286,86.07142857142857,0,40
44,41,1,1,60.21739130434783,87.6086956521739,0,41
44,42,1,1,24.11764705882353,89.41176470588235,0,42
44,43,0,0,35.77777777777778,92.5,0,43
44,44,1,1,12.5,93.0,0,44
45,1,0,0,50.69230769230769,6.0,0,1
45,2,1,1,13.5,7.5,0,2
45,3,1,1,36.5625,12.25,0,3
45,4,0,0,64.10714285714286,16.321428571428573,0,4
45,5,1,1,41.5,21.785714285714285,0,5
45,6,0,0,83.8,21.8,0,6
45,7,1,1,51.22222222222222,24.11111111111111,0,7
45,8,1,1,5.894736842105263,25.42105263157895,0,8
45,9,0,0,15.071428571428571,28.142857142857142,0,9
45,10,0,0,34.0,29.5,0,10
45,11,1,1,60.3,31.9,0,11
45,12,1,1,25.5,33.5,0,12
45,13,0,0,73.75,36.125,0,13
45,14,1,1,90.26666666666667,35.93333333333333,0,14
45,15,0,0,14.0,38.84615384615385,0,15
45,16,1,1,68.55555555555556,39.44444444444444,0,16
45,17,1,1,43.35294117647059,41.470588235294116,0,17
45,18,1,1,64.25,41.625,0,18
45,19,1,1,87.58823529411765,47.88235294117647,0,19
45,20,1,1,25.75,49.25,0,20
45,21,1,1,4.928571428571429,53.857142857142854,0,21
45,22,1,1,78.52631578947368,52.8421052631579,0,22
45,23,0,0,42.51428571428571,55.714285714285715,0,23
45,24,1,1,16.4,57.6,0,24
45,25,1,1,92.0909090909091,61.63636363636363,0,25
45,26,1,1,39.2962962962963,62.333333333333336,0,26
45,27,1,1,35.0,63.766666666666666,0,27
45,28,0,0,79.56,65.68,0,28
45,29,1,1,15.407407407407407,69.44444444444444,0,29
45,30,1,1,52.08695652173913,71.3913043478261,0,30
45,31,0,0,77.6,75.6,0,31
45,32,1,1,60.8235294117647,78.05882352941177,0,32
45,33,1,1,21.5,79.22222222222223,0,33
45,34,1,1,92.2,81.5,0,34
45,35,0,0,68.56,82.88,0,35
45,36,1,1,41.44,84.28,0,36
45,37,1,1,14.857142857142858,88.0,0,37
45,38,1,1,48.5,92.71428571428571,0,38
45,39,1,1,73.33333333333333,93.11111111111111,0,39
46,1,1,1,45.46153846153846,6.153846153846154,0,1
46,2,1,1,49.5,6.0,0,2
46,3,0,0,4.8,6.5,0,3
46,4,1,1,30.4,9.6,0,4
46,5,1,1,66.21052631578948,14.0,0,5
46,6,0,0,84.3125,15.1875,0,6
46,7,0,0,39.03125,19.59375,0,7
46,8,0,0,78.70588235294117,18.941176470588236,0,8
46,9,0,0,18.5,21.22222222222222,0,9
46,10,0,0,46.5,20.5,0,10
46,11,1,1,59.81818181818182,24.90909090909091,0,11
46,12,1,1,78.25,27.416666666666668,0,12
46,13,1,1,88.42105263157895,32.10526315789474,0,13
46,14,0,0,15.423076923076923,33.76923076923077,0,14
46,15,0,0,19.875,35.125,0,15
46,16,1,1,56.476190476190474,37.857142857142854,0,16
46,17,1,1,70.8695652173913,38.47826086956522,0,17
46,18,1,1,38.72727272727273,42.22727272727273,0,18
46,19,1,1,26.166666666666668,47.72222222222222,0,19
46,20,1,1,66.5,49.5,0,20
46,21,1,1,12.631578947368421,50.526315789473685,0,21
46,22,1,1,48.82608695652174,51.0,0,22
46,23,1,1,84.77777777777777,52.5,0,23
46,24,0,0,24.0,60.0,0,24
46,25,1,1,57.76923076923077,59.73076923076923,0,25
46,26,1,1,69.58823529411765,59.88235294117647,0,26
46,27,1,1,78.61111111111111,61.72222222222222,0,27
46,28,1,1,91.25,62.625,0,28
46,29,1,1,42.1578947368421,63.8421052631579,0,29
46,30,1,1,8.4,67.6,0,30
46,31,1,1,66.875,68.5,0,31
46,32,1,1,42.166666666666664,78.72222222222223,0,32
46,33,1,1,51.75,80.75,0,33
46,34,1,1,31.61904761904762,81.57142857142857,0,34
46,35,1,1,63.11764705882353,84.58823529411765,0,35
46,36,1,1,74.33333333333333,86.125,0,36
46,37,0,0,92.125,85.875,0,37
47,1,0,0,8.363636363636363,5.909090909090909,0,1
47,2,1,1,51.5,6.285714285714286,0,2
47,3,1,1,37.75,6.95,0,3
47,4,1,1,67.11538461538461,15.0,0,4
47,5,1,1,55.72222222222222,16.27777777777778,0,5
47,6,0,0,21.5,17.76923076923077,0,6
47,7,1,1,45.94117647058823,16.764705882352942,0,7
47,8,1,1,32.0,22.0,0,8
47,9,0,0,90.82608695652173,22.0,0,9
47,10,1,1,79.19047619047619,26.047619047619047,0,10
47,11,1,1,51.5,28.0,0,11
47,12,1,1,71.8695652173913,29.695652173913043,0,12
47,13,1,1,90.95,34.1,0,13
47,14,1,1,11.470588235294118,34.64705882352941,0,14
47,15,1,1,51.3125,35.4375,0,15
47,16,1,1,63.0,39.0,0,16
47,17,0,0,36.339622641509436,41.075471698113205,0,17
47,18,0,0,80.09375,42.34375,0,18
47,19,1,1,14.777777777777779,46.5,0,19
47,20,1,1,4.75,49.083333333333336,0,20
47,21,1,1,28.483870967741936,50.096774193548384,0,21
47,22,1,1,49.63157894736842,51.21052631578947,0,22
47,23,1,1,68.4,51.6,0,23
47,24,1,1,87.13636363636364,53.04545454545455,0,24
47,25,1,1,57.875,53.208333333333336,0,25
47,26,1,1,88.42857142857143,57.714285714285715,0,26
47,27,1,1,15.75,56.625,0,27
47,28,1,1,4.8,61.5,0,28
47,29,0,0,65.5,62.75,0,29
47,30,1,1,42.77777777777778,63.5,0,30
47,31,1,1,32.857142857142854,67.33333333333333,0,31
47,32,1,1,12.117647058823529,68.41176470588235,0,32
47,33,1,1,81.5,73.5,0,33
47,34,0,0,19.88,76.24,0,34
47,35,1,1,52.19047619047619,77.23809523809524,0,35
47,36,1,1,67.23529411764706,79.94117647058823,0,36
47,37,1,1,43.708333333333336,84.58333333333333,0,37
47,38,1,1,26.90909090909091,87.0909090909091,0,38
47,39,1,1,85.94117647058823,89.23529411764706,0,39
47,40,1,1,90.36363636363636,88.9090909090909,0,40
47,41,1,1,12.157894736842104,90.84210526315789,0,41
48,1,1,1,26.0,6.0,0,1
48,2,1,1,34.21052631578947,9.0,0,2
48,3,1,1,19.5,14.5,0,3
48,4,1,1,46.36842105263158,18.473684210526315,0,4
48,5,1,1,11.125,23.166666666666668,0,5
48,6,1,1,62.5,23.0,0,6
48,7,1,1,23.46153846153846,27.307692307692307,0,7
48,8,1,1,55.0,28.5,0,8
48,9,0,0,89.54545454545455,28.636363636363637,0,9
48,10,1,1,41.0,29.0,0,10
48,11,1,1,69.26315789473684,31.68421052631579,0,11
48,12,1,1,13.916666666666666,36.833333333333336,0,12
48,13,1,1,52.411764705882355,37.88235294117647,0,13
48,14,1,1,26.75,38.75,0,14
48,15,0,0,37.8421052631579,41.526315789473685,0,15
48,16,1,1,87.11764705882354,43.588235294117645,0,16
48,17,1,1,34.25,45.25,0,17
48,18,1,1,15.0,50.0,0,18
48,19,1,1,58.4,53.22857142857143,0,19
48,20,1,1,83.85714285714286,60.42857142857143,0,20
48,21,1,1,46.6551724137931,61.724137931034484,0,21
48,22,1,1,18.321428571428573,64.35714285714286,0,22
48,23,0,0,77.5,68.0,0,23
48,24,1,1,8.352941176470589,67.52941176470588,0,24
48,25,1,1,58.5,68.5,0,25
48,26,1,1,91.71428571428571,67.5,0,26
48,27,0,0,37.61538461538461,70.61538461538461,0,27
48,28,1,1,46.0,76.5,0,28
48,29,1,1,30.0,77.5,0,29
48,30,1,1,76.41176470588235,79.88235294117646,0,30
48,31,1,1,89.22222222222223,80.5,0,31
48,32,0,0,18.46153846153846,81.84615384615384,0,32
48,33,0,0,65.17391304347827,82.0,0,33
48,34,1,1,78.84210526315789,88.84210526315789,0,34
48,35,0,0,24.071428571428573,89.71428571428571,0,35
48,36,1,1,51.5,90.0,0,36
48,37,1,1,32.5,93.0,0,37
48,38,1,1,91.5,93.5,0,38
49,1,1,1,92.5,6.5,0,1
49,2,1,1,64.04,6.92,0,2
49,3,1,1,82.38461538461539,12.192307692307692,0,3
49,4,1,1,62.81818181818182,12.272727272727273,0,4
49,5,0,0,4.5,13.5,0,5
49,6,0,0,8.272727272727273,13.5,0,6
49,7,1,1,23.11764705882353,14.411764705882353,0,7
49,8,1,1,42.391304347826086,18.0,0,8
49,9,1,1,73.77777777777777,21.5,0,9
49,10,1,1,44.5,22.25,0,10
49,11,1,1,87.84210526315789,24.157894736842106,0,11
49,12,1,1,26.866666666666667,25.233333333333334,0,12
49,13,1,1,56.523809523809526,24.904761904761905,0,13
49,14,1,1,42.90909090909091,29.0,0,14
49,15,1,1,65.0,29.5,0,15
49,16,1,1,92.06666666666666,30.666666666666668,0,16
49,17,1,1,17.894736842105264,32.578947368421055,0,17
49,18,1,1,74.5,33.5,0,18
49,19,1,1,38.68181818181818,36.31818181818182,0,19
49,20,1,1,64.33333333333333,38.0,0,20
49,21,1,1,51.91304347826087,39.43478260869565,0,21
49,22,1,1,8.90625,39.9375,0,22
49,23,1,1,74.77777777777777,42.05555555555556,0,23
49,24,1,1,29.571428571428573,42.142857142857146,0,24
49,25,1,1,86.91666666666667,44.416666666666664,0,25
49,26,1,1,88.38888888888889,49.05555555555556,0,26
49,27,1,1,79.5,50.22222222222222,0,27
49,28,1,1,53.36842105263158,50.473684210526315,0,28
49,29,1,1,39.47826086956522,58.91304347826087,0,29
49,30,0,0,64.63636363636364,59.90909090909091,0,30
49,31,1,1,17.77777777777778,61.5,0,31
49,32,1,1,27.470588235294116,62.35294117647059,0,32
49,33,1,1,52.411764705882355,63.88235294117647,0,33
49,34,1,1,83.52173913043478,65.1304347826087,0,34
49,35,0,0,22.0,73.0,0,35
49,36,1,1,52.6,73.6,0,36
49,37,0,0,16.90625,76.71875,0,37
49,38,0,0,29.875,79.875,0,38
49,39,1,1,43.526315789473685,78.57894736842105,0,39
49,40,1,1,88.10714285714286,79.82142857142857,0,40
49,41,1,1,52.5,85.22222222222223,0,41
49,42,1,1,42.5,84.71428571428571,0,42
49,43,0,0,77.42105263157895,85.89473684210526,0,43
49,44,1,1,17.5,89.0,0,44
49,45,1,1,67.1,90.05,0,45
50,1,0,0,91.5,5.5,0,1
50,2,0,0,68.63636363636364,6.363636363636363,0,2
50,3,1,1,34.733333333333334,8.366666666666667,0,3
50,4,1,1,77.5,9.5,0,4
50,5,1,1,22.727272727272727,11.045454545454545,0,5
50,6,1,1,48.588235294117645,14.882352941176471,0,6
50,7,0,0,70.0,15.666666666666666,0,7
50,8,1,1,56.8421052631579,17.157894736842106,0,8
50,9,1,1,31.63157894736842,21.789473684210527,0,9
50,10,1,1,87.07142857142857,26.107142857142858,0,10
50,11,1,1,71.92,27.56,0,11
50,12,1,1,76.8,28.5,0,12
50,13,1,1,45.333333333333336,32.0,0,13
50,14,1,1,37.0,33.89473684210526,0,14
50,15,1,1,57.78260869565217,33.69565217391305,0,15
50,16,1,1,18.818181818181817,35.63636363636363,0,16
50,17,1,1,6.333333333333333,41.0,0,17
50,18,1,1,68.14814814814815,41.074074074074076,0,18
50,19,1,1,40.714285714285715,43.5,0,19
50,20,1,1,18.27777777777778,47.388888888888886,0,20
50,21,1,1,32.95,54.25,0,21
50,22,1,1,92.55555555555556,58.22222222222222,0,22
50,23,1,1,54.09090909090909,59.95454545454545,0,23
50,24,1,1,44.5,64.5,0,24
50,25,1,1,68.5,67.5,0,25
50,26,1,1,29.64,68.16,0,26
50,27,1,1,88.1923076923077,69.65384615384616,0,27
50,28,1,1,52.46666666666667,73.13333333333334,0,28
50,29,1,1,42.38095238095238,77.23809523809524,0,29
50,30,1,1,86.04,79.64,0,30
50,31,1,1,58.5,81.22222222222223,0,31
50,32,1,1,74.1304347826087,83.47826086956522,0,32
50,33,1,1,48.5625,86.75,0,33
50,34,1,1,40.68181818181818,89.36363636363636,0,34
50,35,1,1,4.5,90.5,0,35
50,36,0,0,8.517241379310345,90.24137931034483,0,36
50,37,1,1,22.789473684210527,92.0,0,37
51,1,1,1,7.416666666666667,5.833333333333333,0,1
51,2,1,1,48.77777777777778,10.5,0,2
51,3,1,1,36.72222222222222,14.11111111111111,0,3
51,4,1,1,60.916666666666664,13.25,0,4
51,5,0,0,5.333333333333333,15.0,0,5
51,6,1,1,90.1875,15.9375,0,6
51,7,1,1,25.88888888888889,17.88888888888889,0,7
51,8,1,1,46.857142857142854,19.857142857142858,0,8
51,9,1,1,51.8235294117647,21.176470588235293,0,9
51,10,1,1,28.57894736842105,22.31578947368421,0,10
51,11,1,1,4.8,26.5,0,11
51,12,1,1,20.75,29.75,0,12
51,13,1,1,73.77777777777777,34.388888888888886,0,13
51,14,1,1,54.46666666666667,35.86666666666667,0,14
51,15,1,1,33.4,37.4,0,15
51,16,1,1,62.23076923076923,37.07692307692308,0,16
51,17,1,1,81.5,38.285714285714285,0,17
51,18,1,1,46.1,40.2,0,18
51,19,0,0,44.266666666666666,43.666666666666664,0,19
51,20,1,1,75.93333333333334,44.6,0,20
51,21,1,1,34.23809523809524,47.38095238095238,0,21
51,22,1,1,58.15384615384615,50.80769230769231,0,22
51,23,0,0,73.79166666666667,51.125,0,23
51,24,1,1,88.25,51.95,0,24
51,25,1,1,11.166666666666666,58.888888888888886,0,25
51,26,0,0,75.0952380952381,59.38095238095238,0,26
51,27,1,1,21.047619047619047,59.61904761904762,0,27
51,28,1,1,43.61538461538461,63.38461538461539,0,28
51,29,0,0,55.6,63.6,0,29
51,30,1,1,8.5,69.5,0,30
51,31,1,1,29.5,70.22222222222223,0,31
51,32,1,1,46.375,72.75,0,32
51,33,1,1,92.0,72.5,0,33
51,34,1,1,76.5,75.5,0,34
51,35,1,1,54.5,76.5,0,35
51,36,1,1,63.5,76.5,0,36
51,37,1,1,34.06666666666667,78.26666666666667,0,37
51,38,0,0,21.5,85.71428571428571,0,38
51,39,1,1,92.55555555555556,85.77777777777777,0,39
51,40,1,1,52.04761904761905,87.19047619047619,0,40
51,41,1,1,77.8,86.76,0,41
51,42,1,1,33.45454545454545,89.18181818181819,0,42
51,43,1,1,35.7,91.75,0,43
51,44,1,1,10.875,92.75,0,44
52,1,1,1,84.84210526315789,6.842105263157895,0,1
52,2,1,1,26.772727272727273,7.590909090909091,0,2
52,3,1,1,32.53846153846154,8.384615384615385,0,3
52,4,1,1,78.4,9.066666666666666,0,4
52,5,1,1,70.75,9.95,0,5
52,6,1,1,71.15789473684211,19.473684210526315,0,6
52,7,0,0,82.5,20.22222222222222,0,7
52,8,1,1,12.107142857142858,22.5,0,8
52,9,1,1,35.0,23.0,0,9
52,10,1,1,43.11764705882353,23.58823529411765,0,10
52,11,1,1,21.5,26.22222222222222,0,11
52,12,1,1,61.95,29.15,0,12
52,13,1,1,40.75,31.75,0,13
52,14,1,1,50.888888888888886,32.111111111111114,0,14
52,15,1,1,88.3,35.75,0,15
52,16,1,1,29.88235294117647,36.588235294117645,0,16
52,17,0,0,11.75,36.5,0,17
52,18,1,1,68.5,37.5,0,18
52,19,1,1,80.23809523809524,38.857142857142854,0,19
52,20,1,1,25.5,43.0,0,20
52,21,1,1,18.647058823529413,43.529411764705884,0,21
52,22,1,1,36.0,45.1578947368421,0,22
52,23,1,1,74.75,48.25,0,23
52,24,1,1,48.5,50.285714285714285,0,24
52,25,0,0,86.58333333333333,50.75,0,25
52,26,1,1,30.689655172413794,54.0,0,26
52,27,1,1,42.473684210526315,53.1578947368421,0,27
52,28,1,1,11.5,60.5,0,28
52,29,1,1,86.875,62.125,0,29
52,30,1,1,70.25,63.75,0,30
52,31,1,1,5.0,64.2,0,31
52,32,1,1,53.9,63.9,0,32
52,33,1,1,85.05263157894737,69.94736842105263,0,33
52,34,1,1,72.375,71.75,0,34
52,35,1,1,18.5,75.22222222222223,0,35
52,36,1,1,39.7,77.35,0,36
52,37,1,1,85.92307692307692,77.38461538461539,0,37
52,38,1,1,34.46153846153846,77.84615384615384,0,38
52,39,1,1,61.1578947368421,78.52631578947368,0,39
52,40,1,1,47.55,82.65,0,40
52,41,1,1,75.5,82.71428571428571,0,41
52,42,1,1,20.133333333333333,85.46666666666667,0,42
52,43,0,0,28.133333333333333,84.53333333333333,0,43
52,44,1,1,18.09090909090909,90.04545454545455,0,44
52,45,1,1,48.89473684210526,90.57894736842105,0,45
52,46,1,1,61.92857142857143,90.92857142857143,0,46
52,47,1,1,80.10526315789474,90.57894736842105,0,47
52,48,1,1,31.6875,92.9375,0,48
52,49,1,1,75.0,93.0,0,49
53,1,1,1,10.4,6.4,0,1
53,2,1,1,19.5,5.8,0,2
53,3,1,1,67.0,6.647058823529412,0,3
53,4,1,1,29.294117647058822,8.294117647058824,0,4
53,5,1,1,46.0,10.352941176470589,0,5
53,6,0,0,85.6086956521739,11.91304347826087,0,6
53,7,1,1,38.705882352941174,14.705882352941176,0,7
53,8,1,1,53.63157894736842,14.210526315789474,0,8
53,9,1,1,92.5,14.5,0,9
53,10,1,1,11.117647058823529,16.41176470588235,0,10
53,11,1,1,30.157894736842106,18.842105263157894,0,11
53,12,0,0,66.0,19.5,0,12
53,13,0,0,59.857142857142854,21.714285714285715,0,13
53,14,1,1,75.95,21.5,0,14
53,15,0,0,88.6470588235294,23.823529411764707,0,15
53,16,1,1,52.130434782608695,25.695652173913043,0,16
53,17,1,1,42.4,26.6,0,17
53,18,0,0,24.90909090909091,28.90909090909091,0,18
53,19,1,1,60.65,28.7,0,19
53,20,0,0,11.909090909090908,30.09090909090909,0,20
53,21,1,1,33.666666666666664,30.0,0,21
53,22,0,0,8.342857142857143,31.82857142857143,0,22
53,23,0,0,77.5,30.5,0,23
53,24,1,1,43.411764705882355,35.11764705882353,0,24
53,25,1,1,65.46666666666667,39.13333333333333,0,25
53,26,1,1,30.866666666666667,40.46666666666667,0,26
53,27,1,1,51.25,41.05,0,27
53,28,0,0,78.45,40.65,0,28
53,29,0,0,87.96774193548387,40.38709677419355,0,29
53,30,1,1,73.1875,41.625,0,30
53,31,1,1,7.304347826086956,45.21739130434783,0,31
53,32,1,1,20.473684210526315,46.63157894736842,0,32
53,33,0,0,43.1578947368421,47.8421052631579,0,33
53,34,1,1,36.36363636363637,48.90909090909091,0,34
53,35,1,1,63.375,49.4375,0,35
53,36,1,1,27.5,50.0,0,36
53,37,1,1,53.23529411764706,52.05882352941177,0,37
53,38,1,1,75.05,52.25,0,38
53,39,0,0,85.63157894736842,51.94736842105263,0,39
53,40,1,1,39.8421052631579,56.8421052631579,0,40
53,41,1,1,53.833333333333336,56.666666666666664,0,41
53,42,1,1,32.111111111111114,59.0,0,42
53,43,0,0,5.5,59.5,0,43
53,44,1,1,16.90909090909091,59.90909090909091,0,44
53,45,1,1,84.21428571428571,60.07142857142857,0,45
53,46,1,1,46.0,61.0,0,46
53,47,1,1,30.428571428571427,64.61904761904762,0,47
53,48,1,1,40.411764705882355,67.88235294117646,0,48
53,49,1,1,63.5,68.5,0,49
53,50,0,0,81.7,67.65,0,50
53,51,1,1,57.5,69.0,0,51
53,52,1,1,48.526315789473685,72.26315789473684,0,52
53,53,0,0,25.5,76.0,0,53
53,54,0,0,15.0,77.63333333333334,0,54
53,55,1,1,46.42424242424242,77.0,0,55
53,56,0,0,29.75,78.66666666666667,0,56
53,57,0,0,33.89473684210526,79.42105263157895,0,57
53,58,1,1,52.11764705882353,78.70588235294117,0,58
53,59,1,1,85.9,80.05,0,59
53,60,0,0,4.909090909090909,84.63636363636364,0,60
53,61,1,1,75.52173913043478,83.65217391304348,0,61
53,62,0,0,65.92307692307692,85.6923076923077,0,62
53,63,1,1,48.0,87.5,0,63
53,64,1,1,26.423076923076923,88.76923076923077,0,64
53,65,1,1,56.38461538461539,89.61538461538461,0,65
53,66,1,1,86.5625,91.75,0,66
53,67,0,0,67.5,91.0,0,67
54,1,1,1,15.0,6.0,0,1
54,2,1,1,53.27906976744186,9.720930232558139,0,2
54,3,1,1,36.193548387096776,9.64516129032258,0,3
54,4,1,1,83.07142857142857,11.035714285714286,0,4
54,5,1,1,74.75,12.5625,0,5
54,6,1,1,65.42105263157895,17.57894736842105,0,6
54,7,1,1,48.875,21.333333333333332,0,7
54,8,1,1,32.59090909090909,21.818181818181817,0,8
54,9,1,1,91.28571428571429,24.5,0,9
54,10,1,1,77.11111111111111,25.666666666666668,0,10
54,11,1,1,22.63157894736842,27.210526315789473,0,11
54,12,1,1,84.41176470588235,28.88235294117647,0,12
54,13,0,0,58.61538461538461,31.76923076923077,0,13
54,14,0,0,34.875,33.666666666666664,0,14
54,15,1,1,45.5,34.5,0,15
54,16,1,1,13.857142857142858,34.857142857142854,0,16
54,17,0,0,57.275862068965516,36.86206896551724,0,17
54,18,1,1,70.4,37.0,0,18
54,19,1,1,86.61904761904762,40.904761904761905,0,19
54,20,0,0,5.8,51.075,0,20
54,21,1,1,50.4,50.4,0,21
54,22,0,0,70.6875,50.8125,0,22
54,23,0,0,32.333333333333336,52.0,0,23
54,24,0,0,13.5,51.714285714285715,0,24
54,25,0,0,26.85185185185185,56.0,0,25
54,26,1,1,88.80952380952381,56.23809523809524,0,26
54,27,0,0,71.77777777777777,57.22222222222222,0,27
54,28,1,1,86.0,61.61904761904762,0,28
54,29,1,1,10.782608695652174,62.0,0,29
54,30,1,1,61.4,65.75,0,30
54,31,0,0,31.076923076923077,68.46153846153847,0,31
